Invoice_Number,Invoice_Date,Customer_Name,Region,Product,Sales_Amount
INV116468,45551,Verma Traders,North,Biscuits 200g,18511
INV116469,45399,Singh Enterprises,South,Detergent 1kg,25099
INV116470,45533,Sharma Distributors,North,Toothpaste 150g,10736
INV116471,45315,Sharma Distributors,West,Biscuits 200g,27703
INV116472,45507,Agarwal Stores,South,Detergent 1kg,20399
INV116473,45346,Gupta Retailers,South,Shampoo 180ml,39665
INV116474,45317,Sharma Distributors,North,Soap 100g,12431
INV116475,45572,Sharma Distributors,North,Biscuits 200g,26418
INV116476,45583,Agarwal Stores,East,Shampoo 180ml,40977
INV116477,45618,Agarwal Stores,North,Soap 100g,6070
INV116478,45477,Verma Traders,West,Toothpaste 150g,7302
INV116479,45303,Verma Traders,South,Shampoo 180ml,23176
INV116480,45420,Verma Traders,North,Toothpaste 150g,42760
INV116481,45499,Sharma Distributors,West,Toothpaste 150g,42823
INV116482,45424,Agarwal Stores,North,Shampoo 180ml,46323
INV116483,45630,Gupta Retailers,North,Shampoo 180ml,22314
INV116484,45487,Verma Traders,North,Biscuits 200g,12564
INV116485,45553,Singh Enterprises,East,Toothpaste 150g,24473
INV116486,45573,Sharma Distributors,South,Shampoo 180ml,22524
INV116487,45394,Gupta Retailers,South,Toothpaste 150g,6693
INV116488,45411,Sharma Distributors,South,Detergent 1kg,15442
INV116489,45474,Verma Traders,East,Detergent 1kg,12819
INV116490,45300,Sharma Distributors,North,Detergent 1kg,42524
INV116491,45336,Verma Traders,South,Toothpaste 150g,8586
INV116492,45535,Sharma Distributors,South,Toothpaste 150g,32103
INV116493,45561,Verma Traders,North,Shampoo 180ml,41347
INV116494,45403,Agarwal Stores,South,Shampoo 180ml,27721
INV116495,45346,Agarwal Stores,North,Biscuits 200g,37842
INV116496,45306,Agarwal Stores,East,Biscuits 200g,48546
INV116497,45328,Agarwal Stores,South,Biscuits 200g,38813
INV116498,45469,Agarwal Stores,South,Soap 100g,38328
INV116499,45418,Singh Enterprises,North,Detergent 1kg,20621
INV116500,45408,Sharma Distributors,West,Toothpaste 150g,16974
INV116501,45631,Agarwal Stores,East,Detergent 1kg,17872
INV116502,45363,Singh Enterprises,South,Toothpaste 150g,35139
INV116503,45643,Singh Enterprises,North,Soap 100g,12971
INV116504,45402,Sharma Distributors,East,Toothpaste 150g,15821
INV116505,45440,Sharma Distributors,North,Biscuits 200g,37371
INV116506,45476,Verma Traders,West,Detergent 1kg,14014
INV116507,45396,Verma Traders,South,Detergent 1kg,44790
INV116508,45438,Agarwal Stores,West,Detergent 1kg,18741
INV116509,45512,Gupta Retailers,South,Soap 100g,20340
INV116510,45605,Verma Traders,West,Detergent 1kg,30196
INV116511,45642,Gupta Retailers,South,Shampoo 180ml,39751
INV116512,45297,Verma Traders,North,Biscuits 200g,32029
INV116513,45551,Singh Enterprises,East,Biscuits 200g,5187
INV116514,45590,Singh Enterprises,South,Toothpaste 150g,34083
INV116515,45640,Singh Enterprises,South,Soap 100g,2486
INV116516,45333,Gupta Retailers,North,Toothpaste 150g,12786
INV116517,45550,Agarwal Stores,West,Toothpaste 150g,45850
INV116518,45562,Verma Traders,South,Biscuits 200g,46393
INV116519,45338,Verma Traders,West,Shampoo 180ml,25054
INV116520,45376,Gupta Retailers,North,Soap 100g,30104
INV116521,45465,Singh Enterprises,South,Soap 100g,28380
INV116522,45349,Agarwal Stores,East,Soap 100g,26647
INV116523,45490,Verma Traders,South,Shampoo 180ml,26090
INV116524,45500,Agarwal Stores,North,Soap 100g,12597
INV116525,45539,Agarwal Stores,West,Detergent 1kg,23404
INV116526,45502,Sharma Distributors,South,Shampoo 180ml,32786
INV116527,45330,Agarwal Stores,North,Toothpaste 150g,30875
INV116528,45543,Sharma Distributors,North,Detergent 1kg,19010
INV116529,45422,Gupta Retailers,North,Toothpaste 150g,44914
INV116530,45582,Singh Enterprises,West,Soap 100g,6292
INV116531,45541,Sharma Distributors,West,Shampoo 180ml,29365
INV116532,45343,Agarwal Stores,East,Detergent 1kg,20133
INV116533,45305,Singh Enterprises,East,Shampoo 180ml,23371
INV116534,45447,Agarwal Stores,South,Shampoo 180ml,24654
INV116535,45321,Agarwal Stores,North,Shampoo 180ml,18022
INV116536,45381,Sharma Distributors,East,Toothpaste 150g,7762
INV116537,45458,Gupta Retailers,West,Shampoo 180ml,13754
INV116538,45642,Agarwal Stores,North,Soap 100g,20465
INV116539,45360,Sharma Distributors,South,Detergent 1kg,17933
INV116540,45454,Agarwal Stores,North,Biscuits 200g,49904
INV116541,45533,Singh Enterprises,East,Shampoo 180ml,2997
INV116542,45343,Gupta Retailers,East,Detergent 1kg,21379
INV116543,45433,Agarwal Stores,North,Toothpaste 150g,10627
INV116544,45354,Gupta Retailers,West,Toothpaste 150g,46828
INV116545,45583,Gupta Retailers,North,Shampoo 180ml,35658
INV116546,45382,Singh Enterprises,North,Shampoo 180ml,20964
INV116547,45443,Singh Enterprises,North,Soap 100g,7451
INV116548,45448,Verma Traders,North,Biscuits 200g,42748
INV116549,45600,Gupta Retailers,North,Shampoo 180ml,29211
INV116550,45656,Agarwal Stores,West,Shampoo 180ml,30546
INV116551,45441,Singh Enterprises,South,Soap 100g,44901
INV116552,45619,Agarwal Stores,South,Toothpaste 150g,43885
INV116553,45562,Gupta Retailers,East,Biscuits 200g,11764
INV116554,45360,Singh Enterprises,West,Toothpaste 150g,38344
INV116555,45407,Verma Traders,North,Shampoo 180ml,14459
INV116556,45483,Gupta Retailers,West,Biscuits 200g,13830
INV116557,45295,Agarwal Stores,South,Shampoo 180ml,8683
INV116558,45366,Verma Traders,North,Soap 100g,37154
INV116559,45589,Gupta Retailers,West,Soap 100g,7275
INV116560,45532,Singh Enterprises,East,Toothpaste 150g,10254
INV116561,45321,Gupta Retailers,South,Detergent 1kg,22728
INV116562,45434,Sharma Distributors,North,Toothpaste 150g,43466
INV116563,45617,Agarwal Stores,North,Biscuits 200g,16734
INV116564,45474,Singh Enterprises,North,Soap 100g,9921
INV116565,45307,Singh Enterprises,North,Toothpaste 150g,19135
INV116566,45402,Sharma Distributors,North,Soap 100g,7279
INV116567,45651,Verma Traders,North,Detergent 1kg,9129
INV116568,45492,Singh Enterprises,West,Toothpaste 150g,29112
INV116569,45398,Verma Traders,East,Soap 100g,31276
INV116570,45453,Verma Traders,West,Shampoo 180ml,20138
INV116571,45574,Verma Traders,West,Detergent 1kg,20410
INV116572,45560,Gupta Retailers,North,Shampoo 180ml,38648
INV116573,45446,Sharma Distributors,North,Biscuits 200g,23766
INV116574,45364,Agarwal Stores,West,Detergent 1kg,23121
INV116575,45488,Sharma Distributors,South,Soap 100g,9629
INV116576,45534,Singh Enterprises,North,Shampoo 180ml,31038
INV116577,45377,Sharma Distributors,North,Biscuits 200g,6587
INV116578,45578,Agarwal Stores,South,Shampoo 180ml,40591
INV116579,45550,Gupta Retailers,West,Detergent 1kg,43391
INV116580,45577,Singh Enterprises,South,Shampoo 180ml,15008
INV116581,45440,Gupta Retailers,North,Shampoo 180ml,4373
INV116582,45646,Singh Enterprises,East,Toothpaste 150g,7250
INV116583,45481,Agarwal Stores,South,Soap 100g,6472
INV116584,45508,Gupta Retailers,South,Shampoo 180ml,11203
INV116585,45646,Agarwal Stores,North,Toothpaste 150g,23243
INV116586,45377,Agarwal Stores,South,Soap 100g,27337
INV116587,45507,Sharma Distributors,North,Detergent 1kg,12973
INV116588,45611,Singh Enterprises,East,Detergent 1kg,38144
INV116589,45409,Verma Traders,East,Toothpaste 150g,1788
INV116590,45378,Verma Traders,West,Toothpaste 150g,14560
INV116591,45331,Gupta Retailers,North,Detergent 1kg,22882
INV116592,45452,Agarwal Stores,East,Biscuits 200g,10043
INV116593,45482,Sharma Distributors,North,Soap 100g,13258
INV116594,45316,Singh Enterprises,South,Soap 100g,548
INV116595,45443,Gupta Retailers,South,Toothpaste 150g,15997
INV116596,45386,Agarwal Stores,North,Soap 100g,36444
INV116597,45337,Verma Traders,North,Biscuits 200g,41412
INV116598,45429,Verma Traders,South,Soap 100g,42788
INV116599,45579,Singh Enterprises,North,Toothpaste 150g,20646
INV116600,45644,Singh Enterprises,South,Shampoo 180ml,37542
INV116601,45455,Singh Enterprises,West,Shampoo 180ml,9531
INV116602,45307,Gupta Retailers,West,Toothpaste 150g,22920
INV116603,45309,Singh Enterprises,West,Shampoo 180ml,46564
INV116604,45427,Gupta Retailers,North,Soap 100g,36188
INV116605,45538,Sharma Distributors,South,Toothpaste 150g,34508
INV116606,45539,Agarwal Stores,East,Toothpaste 150g,24060
INV116607,45622,Verma Traders,East,Toothpaste 150g,29021
INV116608,45489,Gupta Retailers,South,Shampoo 180ml,32867
INV116609,45292,Agarwal Stores,South,Detergent 1kg,25630
INV116610,45481,Singh Enterprises,South,Shampoo 180ml,21657
INV116611,45585,Verma Traders,South,Toothpaste 150g,26655
INV116612,45336,Gupta Retailers,South,Soap 100g,30013
INV116613,45628,Singh Enterprises,East,Detergent 1kg,8931
INV116614,45323,Agarwal Stores,West,Toothpaste 150g,30093
INV116615,45409,Sharma Distributors,South,Shampoo 180ml,44273
INV116616,45587,Agarwal Stores,North,Biscuits 200g,27598
INV116617,45475,Gupta Retailers,West,Toothpaste 150g,28971
INV116618,45482,Sharma Distributors,East,Soap 100g,9801
INV116619,45526,Sharma Distributors,South,Biscuits 200g,25259
INV116620,45529,Singh Enterprises,North,Biscuits 200g,14497
INV116621,45507,Agarwal Stores,East,Shampoo 180ml,1252
INV116622,45365,Gupta Retailers,West,Shampoo 180ml,36743
INV116623,45402,Sharma Distributors,West,Detergent 1kg,39629
INV116624,45394,Singh Enterprises,North,Toothpaste 150g,34584
INV116625,45650,Sharma Distributors,South,Detergent 1kg,9111
INV116626,45365,Agarwal Stores,North,Detergent 1kg,30672
INV116627,45543,Verma Traders,North,Biscuits 200g,39017
INV116628,45405,Gupta Retailers,East,Shampoo 180ml,8506
INV116629,45604,Verma Traders,North,Biscuits 200g,23742
INV116630,45621,Agarwal Stores,North,Toothpaste 150g,22699
INV116631,45630,Verma Traders,West,Detergent 1kg,49567
INV116632,45529,Agarwal Stores,East,Detergent 1kg,4790
INV116633,45464,Agarwal Stores,South,Toothpaste 150g,1046
INV116634,45370,Singh Enterprises,West,Detergent 1kg,33652
INV116635,45384,Verma Traders,North,Shampoo 180ml,47261
INV116636,45341,Sharma Distributors,South,Shampoo 180ml,26036
INV116637,45576,Agarwal Stores,East,Detergent 1kg,5588
INV116638,45514,Verma Traders,West,Toothpaste 150g,4446
INV116639,45372,Sharma Distributors,South,Biscuits 200g,5219
INV116640,45557,Gupta Retailers,North,Detergent 1kg,28598
INV116641,45446,Sharma Distributors,North,Soap 100g,14155
INV116642,45524,Verma Traders,South,Shampoo 180ml,49644
INV116643,45607,Verma Traders,West,Soap 100g,40022
INV116644,45527,Sharma Distributors,South,Soap 100g,39024
INV116645,45450,Sharma Distributors,North,Soap 100g,25435
INV116646,45607,Agarwal Stores,East,Detergent 1kg,1902
INV116647,45542,Verma Traders,West,Detergent 1kg,3139
INV116648,45605,Agarwal Stores,North,Soap 100g,29922
INV116649,45592,Agarwal Stores,North,Detergent 1kg,5213
INV116650,45573,Gupta Retailers,South,Soap 100g,44900
INV116651,45393,Verma Traders,North,Soap 100g,1601
INV116652,45342,Agarwal Stores,West,Biscuits 200g,16045
INV116653,45343,Gupta Retailers,South,Biscuits 200g,27516
INV116654,45500,Agarwal Stores,East,Biscuits 200g,37254
INV116655,45598,Agarwal Stores,North,Toothpaste 150g,14957
INV116656,45422,Verma Traders,West,Shampoo 180ml,13501
INV116657,45561,Sharma Distributors,West,Detergent 1kg,27314
INV116658,45496,Sharma Distributors,East,Biscuits 200g,27277
INV116659,45510,Verma Traders,West,Shampoo 180ml,10625
INV116660,45548,Sharma Distributors,West,Shampoo 180ml,27418
INV116661,45476,Singh Enterprises,East,Detergent 1kg,36369
INV116662,45436,Sharma Distributors,North,Toothpaste 150g,24704
INV116663,45469,Agarwal Stores,West,Soap 100g,36442
INV116664,45305,Agarwal Stores,South,Biscuits 200g,16948
INV116665,45537,Gupta Retailers,West,Toothpaste 150g,13162
INV116666,45478,Verma Traders,South,Detergent 1kg,49882
INV116667,45628,Gupta Retailers,West,Toothpaste 150g,25717
INV116668,45550,Agarwal Stores,North,Shampoo 180ml,27146
INV116669,45645,Agarwal Stores,West,Toothpaste 150g,23317
INV116670,45331,Gupta Retailers,South,Biscuits 200g,42804
INV116671,45380,Singh Enterprises,West,Toothpaste 150g,43100
INV116672,45416,Sharma Distributors,South,Toothpaste 150g,27165
INV116673,45642,Singh Enterprises,East,Shampoo 180ml,5789
INV116674,45300,Singh Enterprises,West,Toothpaste 150g,14648
INV116675,45641,Singh Enterprises,West,Shampoo 180ml,3539
INV116676,45375,Singh Enterprises,South,Biscuits 200g,23229
INV116677,45312,Sharma Distributors,South,Biscuits 200g,32715
INV116678,45572,Verma Traders,North,Soap 100g,47341
INV116679,45649,Gupta Retailers,East,Soap 100g,13846
INV116680,45463,Singh Enterprises,South,Shampoo 180ml,34002
INV116681,45316,Singh Enterprises,North,Soap 100g,6687
INV116682,45394,Gupta Retailers,South,Soap 100g,40935
INV116683,45481,Gupta Retailers,East,Detergent 1kg,3363
INV116684,45527,Verma Traders,East,Soap 100g,10533
INV116685,45604,Agarwal Stores,East,Toothpaste 150g,38883
INV116686,45328,Verma Traders,East,Biscuits 200g,11720
INV116687,45563,Agarwal Stores,West,Soap 100g,8509
INV116688,45584,Sharma Distributors,East,Shampoo 180ml,11854
INV116689,45623,Verma Traders,East,Detergent 1kg,10516
INV116690,45443,Sharma Distributors,North,Detergent 1kg,2051
INV116691,45573,Gupta Retailers,East,Biscuits 200g,46328
INV116692,45311,Verma Traders,South,Biscuits 200g,15263
INV116693,45428,Gupta Retailers,South,Shampoo 180ml,36451
INV116694,45650,Singh Enterprises,South,Shampoo 180ml,15054
INV116695,45320,Gupta Retailers,West,Shampoo 180ml,8961
INV116696,45322,Singh Enterprises,South,Detergent 1kg,33213
INV116697,45310,Agarwal Stores,East,Detergent 1kg,46444
INV116698,45439,Singh Enterprises,West,Shampoo 180ml,42819
INV116699,45574,Agarwal Stores,East,Soap 100g,41296
INV116700,45641,Singh Enterprises,North,Soap 100g,22978
INV116701,45632,Singh Enterprises,East,Shampoo 180ml,17353
INV116702,45591,Sharma Distributors,South,Shampoo 180ml,43358
INV116703,45454,Sharma Distributors,North,Detergent 1kg,569
INV116704,45404,Gupta Retailers,North,Soap 100g,2670
INV116705,45441,Sharma Distributors,North,Biscuits 200g,10342
INV116706,45621,Agarwal Stores,North,Biscuits 200g,43298
INV116707,45546,Sharma Distributors,West,Toothpaste 150g,36942
INV116708,45378,Gupta Retailers,East,Biscuits 200g,8528
INV116709,45641,Verma Traders,North,Soap 100g,20175
INV116710,45389,Agarwal Stores,West,Detergent 1kg,14982
INV116711,45423,Verma Traders,West,Soap 100g,15921
INV116712,45603,Agarwal Stores,West,Soap 100g,10365
INV116713,45388,Gupta Retailers,East,Biscuits 200g,21035
INV116714,45389,Sharma Distributors,North,Shampoo 180ml,12542
INV116715,45581,Verma Traders,East,Toothpaste 150g,15071
INV116716,45647,Verma Traders,West,Biscuits 200g,42065
INV116717,45518,Sharma Distributors,West,Biscuits 200g,30787
INV116718,45436,Gupta Retailers,East,Biscuits 200g,26490
INV116719,45447,Sharma Distributors,West,Toothpaste 150g,33064
INV116720,45561,Singh Enterprises,West,Detergent 1kg,8503
INV116721,45453,Singh Enterprises,South,Biscuits 200g,16515
INV116722,45403,Singh Enterprises,West,Detergent 1kg,36015
INV116723,45622,Verma Traders,East,Detergent 1kg,5747
INV116724,45476,Verma Traders,North,Soap 100g,34172
INV116725,45496,Gupta Retailers,North,Shampoo 180ml,5540
INV116726,45388,Agarwal Stores,East,Toothpaste 150g,36631
INV116727,45346,Sharma Distributors,East,Shampoo 180ml,34556
INV116728,45408,Agarwal Stores,West,Detergent 1kg,18195
INV116729,45384,Verma Traders,East,Detergent 1kg,1249
INV116730,45584,Sharma Distributors,East,Toothpaste 150g,39212
INV116731,45495,Verma Traders,West,Shampoo 180ml,17229
INV116732,45573,Gupta Retailers,South,Soap 100g,9862
INV116733,45480,Sharma Distributors,South,Shampoo 180ml,34152
INV116734,45614,Verma Traders,West,Biscuits 200g,5943
INV116735,45375,Singh Enterprises,South,Shampoo 180ml,34611
INV116736,45471,Singh Enterprises,South,Detergent 1kg,24146
INV116737,45565,Verma Traders,West,Toothpaste 150g,3200
INV116738,45472,Agarwal Stores,South,Biscuits 200g,28385
INV116739,45472,Gupta Retailers,East,Detergent 1kg,2211
INV116740,45574,Gupta Retailers,South,Shampoo 180ml,33895
INV116741,45578,Verma Traders,South,Toothpaste 150g,1955
INV116742,45397,Gupta Retailers,East,Biscuits 200g,4283
INV116743,45420,Sharma Distributors,East,Shampoo 180ml,563
INV116744,45553,Gupta Retailers,North,Biscuits 200g,35697
INV116745,45302,Singh Enterprises,West,Soap 100g,25538
INV116746,45453,Verma Traders,North,Soap 100g,3899
INV116747,45472,Sharma Distributors,North,Toothpaste 150g,10748
INV116748,45504,Gupta Retailers,South,Soap 100g,43728
INV116749,45565,Singh Enterprises,East,Detergent 1kg,42383
INV116750,45312,Agarwal Stores,North,Shampoo 180ml,29602
INV116751,45566,Gupta Retailers,West,Biscuits 200g,25311
INV116752,45551,Singh Enterprises,North,Biscuits 200g,6274
INV116753,45624,Singh Enterprises,South,Soap 100g,27365
INV116754,45407,Singh Enterprises,North,Biscuits 200g,32214
INV116755,45316,Singh Enterprises,East,Biscuits 200g,41005
INV116756,45624,Agarwal Stores,East,Shampoo 180ml,28805
INV116757,45545,Verma Traders,West,Toothpaste 150g,21125
INV116758,45502,Singh Enterprises,North,Biscuits 200g,29178
INV116759,45596,Verma Traders,East,Soap 100g,45173
INV116760,45612,Agarwal Stores,North,Soap 100g,5317
INV116761,45630,Agarwal Stores,North,Toothpaste 150g,14045
INV116762,45548,Sharma Distributors,East,Biscuits 200g,2342
INV116763,45459,Sharma Distributors,East,Biscuits 200g,18838
INV116764,45628,Singh Enterprises,South,Biscuits 200g,26969
INV116765,45312,Verma Traders,South,Toothpaste 150g,15367
INV116766,45377,Agarwal Stores,West,Soap 100g,30141
INV116767,45306,Gupta Retailers,West,Biscuits 200g,2176
INV116768,45341,Sharma Distributors,West,Biscuits 200g,5224
INV116769,45595,Sharma Distributors,North,Detergent 1kg,7179
INV116770,45596,Gupta Retailers,West,Shampoo 180ml,34205
INV116771,45487,Verma Traders,East,Toothpaste 150g,21938
INV116772,45655,Verma Traders,West,Shampoo 180ml,22118
INV116773,45592,Verma Traders,North,Toothpaste 150g,40225
INV116774,45579,Singh Enterprises,South,Shampoo 180ml,10672
INV116775,45536,Singh Enterprises,North,Detergent 1kg,2878
INV116776,45644,Gupta Retailers,East,Shampoo 180ml,42418
INV116777,45492,Agarwal Stores,West,Biscuits 200g,26988
INV116778,45484,Gupta Retailers,West,Shampoo 180ml,26883
INV116779,45627,Agarwal Stores,East,Shampoo 180ml,5142
INV116780,45437,Gupta Retailers,West,Soap 100g,7104
